DATE,LAT,LON,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN
2022-08-16,-35.0274,-71.4280,3.0100,6.2900,89.2000,1.1200,8.8800,3.6400
2022-08-16,-34.7132,-71.6290,4.2100,6.3900,89.4000,3.4000,12.7500,7.3200
2022-08-16,-34.2790,-71.4926,4.2100,4.8200,80.8500,1.2300,12.4300,5.0300
2022-08-16,-35.3440,-71.8060,3.0100,14.3300,95.6900,2.2800,10.9600,4.9100
2022-08-17,-35.0274,-71.4280,15.6500,0.0000,69.4300,1.4100,12.2900,0.6100
2022-08-17,-34.7132,-71.6290,16.3700,0.0100,78.8800,4.4500,12.8200,4.4500
2022-08-17,-35.3898,-71.7349,15.6500,0.0300,83.7800,1.7300,10.9300,1.4800
2022-08-17,-35.3440,-71.8060,15.6500,0.0300,83.7800,1.7300,10.9300,1.4800
2022-08-17,-34.2790,-71.4926,16.3700,0.0000,69.3500,1.7500,13.0300,2.0900
2022-08-17,-35.1191,-71.6231,15.6500,0.0100,81.0200,2.9200,12.2600,2.6600
2022-08-18,-34.2790,-71.4926,16.9500,0.0000,48.8200,1.9000,16.7800,1.4200
2022-08-18,-35.1191,-71.6231,16.6600,0.0000,73.7000,3.9800,14.7700,1.9300
2022-08-18,-34.7132,-71.6290,16.9500,0.0000,74.5300,5.0700,15.6300,3.3300
2022-08-18,-35.3898,-71.7349,16.6600,0.0000,75.8200,2.9200,13.7200,1.3200
2022-08-18,-35.3440,-71.8060,16.6600,0.0000,75.8200,2.9200,13.7200,1.3200
2022-08-18,-35.0274,-71.4280,16.6600,0.0000,49.3500,1.7400,17.7400,0.3500
2022-08-19,-34.7132,-71.6290,16.5400,0.0000,83.0800,2.5500,17.6700,3.9300
2022-08-19,-35.3898,-71.7349,15.6500,0.0000,81.2700,1.7600,19.5800,2.6800
2022-08-19,-35.3440,-71.8060,15.6500,0.0000,81.2700,1.7600,19.5800,2.6800
2022-08-19,-34.2790,-71.4926,16.5400,0.0000,46.2600,0.7400,23.7000,6.9800
2022-08-19,-35.1191,-71.6231,15.6500,0.0000,79.5600,1.9100,19.5300,2.7300
2022-08-19,-35.0274,-71.4280,15.6500,0.0000,46.2800,0.6900,24.2500,6.7900
2022-08-20,-35.3898,-71.7349,14.3400,0.0000,80.2800,2.1400,19.4000,6.3800
2022-08-20,-34.2790,-71.4926,15.6200,0.0000,50.0900,1.2500,24.0200,10.7000
2022-08-20,-35.3440,-71.8060,14.3400,0.0000,80.2800,2.1400,19.4000,6.3800
2022-08-20,-34.7132,-71.6290,15.6200,0.0000,84.1900,3.4300,18.8600,6.7800
2022-08-20,-35.0274,-71.4280,14.3400,0.0000,50.2400,1.1800,24.6500,7.3400
2022-08-20,-35.1191,-71.6231,14.3400,0.0000,82.7800,2.4700,19.9500,5.4200
2022-08-21,-35.3440,-71.8060,14.3200,0.0000,75.6500,0.8000,20.5500,5.6400
2022-08-21,-35.1191,-71.6231,14.3200,0.0000,83.3500,0.9800,18.7000,5.2300
2022-08-21,-34.7132,-71.6290,15.3100,0.0000,87.6200,1.3600,16.6000,6.9900
2022-08-21,-35.3898,-71.7349,14.3200,0.0000,75.6500,0.8000,20.5500,5.6400
2022-08-21,-34.2790,-71.4926,15.3100,0.0000,57.4400,0.7400,22.5000,8.9600
2022-08-21,-35.0274,-71.4280,14.3200,0.0000,48.9300,0.6500,23.5900,8.5300
2022-08-22,-35.0274,-71.4280,7.0900,0.0600,58.7900,0.7000,19.6800,8.9200
2022-08-22,-35.3898,-71.7349,7.0900,0.0400,87.1200,0.8800,18.1400,5.5800
2022-08-22,-34.2790,-71.4926,4.4200,0.0400,67.3400,0.8600,19.2100,7.5100
2022-08-22,-35.3440,-71.8060,7.0900,0.0400,87.1200,0.8800,18.1400,5.5800
2022-08-22,-34.7132,-71.6290,4.4200,0.0700,87.6900,1.5200,15.4900,8.1200
2022-08-22,-35.1191,-71.6231,7.0900,0.0800,87.7500,1.2000,16.9200,7.0000
2022-08-23,-34.2790,-71.4926,10.1300,0.0500,65.2400,1.0500,18.8100,7.7200
2022-08-23,-35.1191,-71.6231,9.1300,0.0600,86.1900,1.9800,16.5300,6.4100
2022-08-23,-34.7132,-71.6290,10.1300,0.0500,86.8900,2.8700,15.5000,7.2200
2022-08-23,-35.3898,-71.7349,9.1300,0.0400,85.5400,1.4700,16.8400,6.4800
2022-08-23,-35.3440,-71.8060,9.1300,0.0400,85.5400,1.4700,16.8400,6.4800
2022-08-23,-35.0274,-71.4280,9.1300,0.0700,59.5800,0.9300,19.2400,8.3300
2022-08-24,-35.1191,-71.6231,9.6800,0.0000,82.5900,2.4300,17.6500,6.3300
2022-08-24,-34.7132,-71.6290,11.0600,0.0000,84.2100,3.7000,16.8400,7.4000
2022-08-24,-34.2790,-71.4926,11.0600,0.0000,58.7800,1.2500,19.4600,9.1800
2022-08-24,-35.3898,-71.7349,9.6800,0.0000,79.9600,1.8400,17.4000,5.3700
2022-08-24,-35.3440,-71.8060,9.6800,0.0000,79.9600,1.8400,17.4000,5.3700
2022-08-24,-35.0274,-71.4280,9.6800,0.0000,59.0800,1.0700,19.7700,8.1000
2022-08-25,-34.7132,-71.6290,17.3800,0.0000,76.5600,3.4400,18.9800,5.3000
2022-08-25,-35.3898,-71.7349,12.3400,0.0000,71.6100,2.0000,18.9800,3.6000
2022-08-25,-34.2790,-71.4926,17.3800,0.0000,50.6700,1.1200,23.9600,8.1600
2022-08-25,-35.3440,-71.8060,12.3400,0.0000,71.6100,2.0000,18.9800,3.6000
2022-08-25,-35.1191,-71.6231,12.3400,0.0000,73.5200,2.4200,19.7800,3.4000
2022-08-25,-35.0274,-71.4280,12.3400,0.0000,52.0200,1.0700,24.0500,6.5600
2022-08-26,-35.3440,-71.8060,10.1500,0.0000,81.5200,1.5700,12.8900,3.3300
2022-08-26,-35.1191,-71.6231,10.1500,0.0000,80.8900,1.9500,12.9200,3.8700
2022-08-26,-35.3898,-71.7349,10.1500,0.0000,81.5200,1.5700,12.8900,3.3300
2022-08-26,-34.7132,-71.6290,10.0000,0.0000,80.8800,3.0900,13.2800,5.9800
2022-08-26,-35.0274,-71.4280,10.1500,0.0000,60.4800,0.6800,15.5400,4.9600
2022-08-26,-34.2790,-71.4926,10.0000,0.0000,61.6400,0.6800,15.0900,6.1700
2022-08-27,-35.3898,-71.7349,18.3800,0.0100,70.7500,2.4200,15.9400,2.7900
2022-08-27,-35.3440,-71.8060,18.3800,0.0100,70.7500,2.4200,15.9400,2.7900
2022-08-27,-35.0274,-71.4280,18.3800,0.0000,51.8900,1.4300,20.7300,4.6600
2022-08-27,-34.7132,-71.6290,18.9400,0.0000,71.0000,4.1300,17.6800,5.0400
2022-08-27,-34.2790,-71.4926,18.9400,0.0000,50.2500,1.6300,20.9500,6.1100
2022-08-27,-35.1191,-71.6231,18.3800,0.0100,70.6100,3.1200,17.1500,3.1100
2022-08-28,-35.3440,-71.8060,18.0900,0.0000,59.1400,1.3800,23.6900,1.0100
2022-08-28,-35.0274,-71.4280,18.0900,0.0000,30.5100,0.8500,30.4400,5.6000
2022-08-28,-35.3898,-71.7349,18.0900,0.0000,59.1400,1.3800,23.6900,1.0100
2022-08-28,-35.1191,-71.6231,18.0900,0.0000,62.7300,1.7900,23.7700,2.0900
2022-08-28,-34.7132,-71.6290,18.8100,0.0000,66.1400,2.1000,21.1800,3.6100
2022-08-28,-34.2790,-71.4926,18.8100,0.0000,33.4100,1.0700,29.1900,8.3300
2022-08-29,-35.3898,-71.7349,18.0200,0.0000,68.0700,1.3000,21.3600,6.2700
2022-08-29,-35.0274,-71.4280,18.0200,0.0000,40.4600,0.9400,25.2500,9.9700
2022-08-29,-35.1191,-71.6231,18.0200,0.0100,79.4300,1.7600,19.4700,6.0000
2022-08-29,-34.7132,-71.6290,14.6200,0.0200,82.6100,2.0400,17.5500,7.3700
2022-08-29,-35.3440,-71.8060,18.0200,0.0000,68.0700,1.3000,21.3600,6.2700
2022-08-29,-34.2790,-71.4926,14.6200,0.0000,43.4600,1.1200,24.5100,10.6300
2022-08-30,-34.7132,-71.6290,5.0200,0.0200,86.2000,1.8300,15.0000,6.7100
2022-08-30,-35.3898,-71.7349,6.5400,0.0000,82.4800,1.1300,18.2600,6.8300
2022-08-30,-35.3440,-71.8060,6.5400,0.0000,82.4800,1.1300,18.2600,6.8300
2022-08-30,-35.1191,-71.6231,6.5400,0.0100,85.3900,1.3900,16.2800,6.5700
2022-08-30,-35.0274,-71.4280,6.5400,0.0000,57.0300,0.7500,21.0500,9.2500
2022-08-30,-34.2790,-71.4926,5.0200,0.0000,59.3500,0.9400,20.5400,8.5200
2022-08-31,-35.3440,-71.8060,6.3700,0.0000,84.8100,1.2400,15.3400,6.2000
2022-08-31,-35.3898,-71.7349,6.3700,0.0000,84.8100,1.2400,15.3400,6.2000
2022-08-31,-35.1191,-71.6231,6.3700,0.0100,85.4600,1.7200,15.0400,6.0500
2022-08-31,-34.7132,-71.6290,6.9700,0.0200,86.5000,2.5000,14.4500,6.8500
2022-08-31,-35.0274,-71.4280,6.3700,0.0000,64.7900,0.9200,16.4400,6.5300
2022-08-31,-34.2790,-71.4926,6.9700,0.0000,71.1900,1.1000,16.3100,5.4000
2022-09-01,-35.3440,-71.8060,15.8500,0.0000,74.5500,2.0500,16.7900,4.5900
2022-09-01,-34.7132,-71.6290,15.1100,0.0000,78.5100,3.4900,16.8200,6.7100
2022-09-01,-35.0274,-71.4280,15.8500,0.0000,65.7500,1.2200,17.8700,5.6400
2022-09-01,-34.2790,-71.4926,15.1100,0.0000,70.3400,1.2100,17.9800,5.3000
2022-09-01,-35.3898,-71.7349,15.8500,0.0000,74.5500,2.0500,16.7900,4.5900
2022-09-01,-35.1191,-71.6231,15.8500,0.0000,74.9400,2.5600,17.2600,5.3600
2022-09-02,-35.3898,-71.7349,18.9400,0.0000,63.1600,1.9800,23.1500,0.9700
2022-09-02,-35.3440,-71.8060,18.9400,0.0000,63.1600,1.9800,23.1500,0.9700
2022-09-02,-34.7132,-71.6290,19.3500,0.0000,76.2800,2.3000,20.3500,3.6500
2022-09-02,-35.0274,-71.4280,18.9400,0.0000,43.1300,0.8100,26.8600,4.7400
2022-09-02,-34.2790,-71.4926,19.3500,0.0000,49.5300,0.8900,23.9400,4.5800
2022-09-02,-35.1191,-71.6231,18.9400,0.0000,65.4700,2.1900,22.4100,1.8400
2022-09-03,-35.3898,-71.7349,19.3800,0.0000,66.5400,1.1900,21.9400,4.6300
2022-09-03,-35.3440,-71.8060,19.3800,0.0000,66.5400,1.1900,21.9400,4.6300
2022-09-03,-34.2790,-71.4926,19.5400,0.0000,43.2200,0.9500,24.4700,9.9500
2022-09-03,-35.1191,-71.6231,19.3800,0.0000,72.0000,1.3300,21.5200,5.0200
2022-09-03,-35.0274,-71.4280,19.3800,0.0000,37.2200,0.7400,24.7500,9.3500
2022-09-03,-34.7132,-71.6290,19.5400,0.0000,80.1300,1.8700,18.5200,5.9000
2022-09-04,-34.7132,-71.6290,19.9000,0.0000,81.7200,1.8600,18.4900,6.7600
2022-09-04,-35.3898,-71.7349,19.7000,0.0000,66.2400,1.1400,22.3200,5.1800
2022-09-04,-35.1191,-71.6231,19.7000,0.0000,73.1200,1.2600,21.5500,5.1800
2022-09-04,-34.2790,-71.4926,19.9000,0.0000,43.8900,0.7600,25.2300,10.2900
2022-09-04,-35.0274,-71.4280,19.7000,0.0000,38.8800,0.6300,25.8200,8.8000
2022-09-04,-35.3440,-71.8060,19.7000,0.0000,66.2400,1.1400,22.3200,5.1800
2022-09-05,-35.1191,-71.6231,18.9700,0.0000,71.9600,1.4800,22.9300,6.0500
2022-09-05,-35.3440,-71.8060,18.9700,0.0100,66.4000,1.0500,23.6800,6.7500
2022-09-05,-34.2790,-71.4926,19.1200,0.0000,41.9500,0.7700,26.6500,11.4700
2022-09-05,-35.0274,-71.4280,18.9700,0.0000,37.7900,0.7600,27.2600,11.9800
2022-09-05,-35.3898,-71.7349,18.9700,0.0100,66.4000,1.0500,23.6800,6.7500
2022-09-05,-34.7132,-71.6290,19.1200,0.0000,80.7500,1.8500,19.8000,7.6400
2022-09-06,-35.3440,-71.8060,19.0300,0.0100,78.5200,1.1300,20.3400,5.6000
2022-09-06,-35.1191,-71.6231,19.0300,0.0100,81.1700,1.3600,18.7500,6.7600
2022-09-06,-35.3898,-71.7349,19.0300,0.0100,78.5200,1.1300,20.3400,5.6000
2022-09-06,-35.0274,-71.4280,19.0300,0.0000,55.9000,0.9500,24.0100,6.9500
2022-09-06,-34.2790,-71.4926,13.3900,0.0000,59.0400,1.1700,24.1800,7.3800
2022-09-06,-34.7132,-71.6290,13.3900,0.0000,84.0900,1.5100,17.4000,8.4200
2022-09-07,-35.1191,-71.6231,5.1500,9.4300,88.2100,1.8100,10.8000,4.8000
2022-09-07,-34.7132,-71.6290,7.7100,8.3200,85.4000,2.4100,11.9000,6.1900
2022-09-07,-35.3898,-71.7349,5.1500,7.0000,86.9800,1.1700,10.9800,4.6800
2022-09-07,-35.3440,-71.8060,5.1500,7.0000,86.9800,1.1700,10.9800,4.6800
2022-09-07,-35.0274,-71.4280,5.1500,9.2800,84.5700,0.9400,12.1900,2.6800
2022-09-07,-34.2790,-71.4926,7.7100,7.4800,82.9500,1.2800,13.6100,3.9600
2022-09-08,-35.1191,-71.6231,16.1800,0.3100,75.2400,1.8400,13.7900,2.8400
2022-09-08,-34.7132,-71.6290,16.2200,0.6200,74.8600,2.7700,13.6400,5.0700
2022-09-08,-35.3440,-71.8060,16.1800,0.1000,75.5700,1.0100,13.5200,2.8300
2022-09-08,-35.3898,-71.7349,16.1800,0.1000,75.5700,1.0100,13.5200,2.8300
2022-09-08,-34.2790,-71.4926,16.2200,1.8700,72.0000,0.9500,13.5400,2.3500
2022-09-08,-35.0274,-71.4280,16.1800,1.7300,72.2800,0.7700,12.7400,2.0500
2022-09-09,-35.0274,-71.4280,20.9100,0.0000,47.2400,1.1300,19.1500,2.1300
2022-09-09,-34.7132,-71.6290,21.3100,0.0000,72.5200,3.5700,17.0800,3.0800
2022-09-09,-34.2790,-71.4926,21.3100,0.0000,46.4800,1.2900,20.0000,3.1900
2022-09-09,-35.3898,-71.7349,20.9100,0.0100,69.6700,1.8100,16.9700,1.4200
2022-09-09,-35.1191,-71.6231,20.9100,0.0000,70.0800,2.4000,17.5800,1.2100
2022-09-09,-35.3440,-71.8060,20.9100,0.0100,69.6700,1.8100,16.9700,1.4200
2022-09-10,-34.2790,-71.4926,19.6700,0.0100,55.5600,1.1200,19.9400,4.8700
2022-09-10,-34.7132,-71.6290,19.6700,0.0100,80.2100,1.7300,16.1500,4.0600
2022-09-10,-35.3440,-71.8060,20.1100,0.0200,73.4700,1.2200,19.2900,2.7200
2022-09-10,-35.3898,-71.7349,20.1100,0.0200,73.4700,1.2200,19.2900,2.7200
2022-09-10,-35.1191,-71.6231,20.1100,0.0100,77.2600,1.4700,17.6700,1.9700
2022-09-10,-35.0274,-71.4280,20.1100,0.0000,47.8600,0.9100,20.3300,6.4000
2022-09-11,-35.0274,-71.4280,10.0900,0.0100,79.4800,0.8100,14.2100,4.6500
2022-09-11,-35.3898,-71.7349,10.0900,0.6100,84.8500,1.0700,14.3300,4.7700
2022-09-11,-34.2790,-71.4926,12.2300,0.0500,79.7400,0.9700,14.7800,5.6100
2022-09-11,-35.3440,-71.8060,10.0900,0.6100,84.8500,1.0700,14.3300,4.7700
2022-09-11,-35.1191,-71.6231,10.0900,0.3600,84.2000,1.3700,14.0000,4.7900
2022-09-11,-34.7132,-71.6290,12.2300,0.1700,83.7300,1.6900,13.5700,6.0400
2022-09-12,-34.7132,-71.6290,18.8600,0.0200,83.1700,2.2000,15.0100,5.2700
2022-09-12,-35.3898,-71.7349,18.1600,0.0800,82.1800,1.3000,17.2300,5.0300
2022-09-12,-35.0274,-71.4280,18.1600,0.0000,65.6800,0.8400,17.5700,5.8300
2022-09-12,-35.1191,-71.6231,18.1600,0.0400,83.4900,1.6800,16.1300,4.9200
2022-09-12,-35.3440,-71.8060,18.1600,0.0800,82.1800,1.3000,17.2300,5.0300
2022-09-12,-34.2790,-71.4926,18.8600,0.0000,70.0200,1.0700,17.5700,5.7100
2022-09-13,-35.3440,-71.8060,17.0200,0.0000,78.6300,0.8200,17.7700,5.6800
2022-09-13,-35.3898,-71.7349,17.0200,0.0000,78.6300,0.8200,17.7700,5.6800
2022-09-13,-34.7132,-71.6290,15.6000,0.0000,74.5900,1.6500,15.7600,6.8200
2022-09-13,-35.1191,-71.6231,17.0200,0.0000,76.1800,1.2000,17.0200,5.8300
2022-09-13,-34.2790,-71.4926,15.6000,0.0000,72.1400,0.7800,18.0500,6.0500
2022-09-13,-35.0274,-71.4280,17.0200,0.0000,71.3500,0.6000,17.8600,5.8200
2022-09-14,-34.7132,-71.6290,21.6900,0.0000,78.7100,3.0900,18.2800,6.0600
2022-09-14,-34.2790,-71.4926,21.6900,0.0000,51.0100,1.2100,23.3700,7.5800
2022-09-14,-35.0274,-71.4280,21.2800,0.0000,48.5000,1.0200,23.2000,6.8400
2022-09-14,-35.1191,-71.6231,21.2800,0.0000,74.7300,2.0600,20.5600,5.4600
2022-09-14,-35.3440,-71.8060,21.2800,0.0000,74.2900,1.3800,20.8200,5.3000
2022-09-14,-35.3898,-71.7349,21.2800,0.0000,74.2900,1.3800,20.8200,5.3000
2022-09-15,-34.2790,-71.4926,16.2900,0.0000,58.1700,0.8500,21.5100,8.9700
2022-09-15,-35.0274,-71.4280,16.8600,0.0000,54.7100,0.7000,21.2900,8.8100
2022-09-15,-34.7132,-71.6290,16.2900,0.0000,84.0300,2.2900,17.7500,7.2500
2022-09-15,-35.3898,-71.7349,16.8600,0.0000,78.8300,1.1800,19.7500,6.2000
2022-09-15,-35.3440,-71.8060,16.8600,0.0000,78.8300,1.1800,19.7500,6.2000
2022-09-15,-35.1191,-71.6231,16.8600,0.0000,81.7200,1.5800,18.9500,5.6700
2022-09-16,-35.0274,-71.4280,9.6300,0.0000,73.6900,0.5600,16.9300,9.1500
2022-09-16,-34.2790,-71.4926,8.5000,0.0000,74.8900,0.9000,17.7400,8.9200
2022-09-16,-34.7132,-71.6290,8.5000,0.0200,89.9400,1.4400,14.9500,9.6300
2022-09-16,-35.3898,-71.7349,9.6300,0.1200,87.5900,1.0200,15.0800,9.1100
2022-09-16,-35.3440,-71.8060,9.6300,0.1200,87.5900,1.0200,15.0800,9.1100
2022-09-16,-35.1191,-71.6231,9.6300,0.0400,89.6100,1.2400,15.1000,9.1400
2022-09-17,-34.2790,-71.4926,8.7700,1.3100,90.2500,0.8900,13.0200,6.7400
2022-09-17,-35.3898,-71.7349,8.4700,1.1800,86.4600,1.0900,14.1900,4.9700
2022-09-17,-34.7132,-71.6290,8.7700,1.0900,87.9100,2.2800,12.8500,7.4600
2022-09-17,-35.3440,-71.8060,8.4700,1.1800,86.4600,1.0900,14.1900,4.9700
2022-09-17,-35.0274,-71.4280,8.4700,1.5600,91.0700,0.6200,12.3200,6.2800
2022-09-17,-35.1191,-71.6231,8.4700,1.3400,87.4700,1.6400,13.2300,5.6000
2022-09-18,-34.2790,-71.4926,13.9300,0.3500,74.8900,1.0700,14.0900,4.8700
2022-09-18,-34.7132,-71.6290,13.9300,0.0300,72.0000,3.3600,13.8900,5.0300
2022-09-18,-35.3440,-71.8060,14.5500,0.1400,74.5000,1.2700,14.4200,2.2000
2022-09-18,-35.3898,-71.7349,14.5500,0.1400,74.5000,1.2700,14.4200,2.2000
2022-09-18,-35.1191,-71.6231,14.5500,0.0700,73.4600,2.1400,14.5000,2.9500
2022-09-18,-35.0274,-71.4280,14.5500,0.9300,76.2400,0.7900,13.4500,4.7800
2022-09-19,-35.0274,-71.4280,17.0700,0.0100,58.3100,1.0000,16.9400,2.8000
2022-09-19,-34.2790,-71.4926,15.4700,0.0000,59.1200,1.1700,17.3700,4.0600
2022-09-19,-35.1191,-71.6231,17.0700,0.0100,70.8900,2.3800,15.3300,0.9100
2022-09-19,-34.7132,-71.6290,15.4700,0.0000,71.9500,3.7400,14.9800,2.8000
2022-09-19,-35.3440,-71.8060,17.0700,0.0200,70.3100,1.5100,15.0600,0.7700
2022-09-19,-35.3898,-71.7349,17.0700,0.0200,70.3100,1.5100,15.0600,0.7700
2022-09-20,-35.1191,-71.6231,15.0100,0.8400,79.3400,1.7200,13.0800,2.9300
2022-09-20,-34.2790,-71.4926,17.9500,0.9100,71.6800,1.0100,13.9300,2.7700
2022-09-20,-35.3898,-71.7349,15.0100,0.7600,79.5600,1.1600,12.4600,2.7100
2022-09-20,-34.7132,-71.6290,17.9500,0.6800,78.9100,2.6700,13.1200,5.1000
2022-09-20,-35.3440,-71.8060,15.0100,0.7600,79.5600,1.1600,12.4600,2.7100
2022-09-20,-35.0274,-71.4280,15.0100,1.1400,70.1000,0.7500,12.7100,2.3100
2022-09-21,-34.2790,-71.4926,22.5000,0.1300,62.4100,1.1000,15.4800,2.7600
2022-09-21,-35.1191,-71.6231,20.5600,0.6000,78.0700,1.8200,14.3000,3.0200
2022-09-21,-35.3440,-71.8060,20.5600,0.9100,78.4500,1.0400,13.9100,3.0500
2022-09-21,-34.7132,-71.6290,22.5000,0.2800,77.2300,2.8200,14.2300,3.7100
2022-09-21,-35.3898,-71.7349,20.5600,0.9100,78.4500,1.0400,13.9100,3.0500
2022-09-21,-35.0274,-71.4280,20.5600,0.3300,65.1500,0.8700,14.4400,2.2500
2022-09-22,-35.0274,-71.4280,22.4200,0.0000,54.3000,1.6800,21.3800,2.9400
2022-09-22,-34.7132,-71.6290,22.7600,0.0000,73.4300,4.5900,19.0300,4.1400
2022-09-22,-35.1191,-71.6231,22.4200,0.0000,71.6200,3.4500,19.3900,2.6500
2022-09-22,-35.3898,-71.7349,22.4200,0.0000,70.9100,2.6100,18.7100,2.3100
2022-09-22,-34.2790,-71.4926,22.7600,0.0000,55.4100,1.8600,21.3100,3.4000
2022-09-22,-35.3440,-71.8060,22.4200,0.0000,70.9100,2.6100,18.7100,2.3100
2022-09-23,-35.3898,-71.7349,12.6500,0.0000,79.7200,1.5000,19.4100,7.4800
2022-09-23,-35.1191,-71.6231,12.6500,0.0000,80.0300,2.3000,18.0700,8.2600
2022-09-23,-34.2790,-71.4926,13.9600,0.0000,67.9100,1.1600,20.2000,7.4400
2022-09-23,-35.3440,-71.8060,12.6500,0.0000,79.7200,1.5000,19.4100,7.4800
2022-09-23,-35.0274,-71.4280,12.6500,0.0000,65.4200,0.8100,21.6300,7.7700
2022-09-23,-34.7132,-71.6290,13.9600,0.0000,82.6600,3.4800,15.9900,9.1500
2022-09-24,-34.2790,-71.4926,7.7100,0.3500,79.1500,1.0800,17.9100,7.3800
2022-09-24,-35.1191,-71.6231,6.0500,0.4100,82.5700,1.3900,16.8800,7.3700
2022-09-24,-35.3898,-71.7349,6.0500,0.3800,81.8000,1.0000,16.6600,6.8000
2022-09-24,-34.7132,-71.6290,7.7100,0.2500,84.9600,2.3300,15.0700,7.9600
2022-09-24,-35.0274,-71.4280,6.0500,0.5400,77.3600,0.7400,16.9500,6.5000
2022-09-24,-35.3440,-71.8060,6.0500,0.3800,81.8000,1.0000,16.6600,6.8000
2022-09-25,-34.2790,-71.4926,15.9300,0.0100,66.4900,0.9300,19.5600,7.5700
2022-09-25,-34.7132,-71.6290,15.9300,0.0100,77.4200,2.0600,16.3700,7.8300
2022-09-25,-35.1191,-71.6231,14.7400,0.0200,75.6400,1.4800,17.8800,6.5300
2022-09-25,-35.3440,-71.8060,14.7400,0.0400,75.2800,0.9900,18.8400,6.1400
2022-09-25,-35.3898,-71.7349,14.7400,0.0400,75.2800,0.9900,18.8400,6.1400
2022-09-25,-35.0274,-71.4280,14.7400,0.0200,66.2600,0.6900,19.1800,7.4000
2022-09-26,-35.3898,-71.7349,18.2900,0.0100,78.1400,0.9600,17.4500,5.4900
2022-09-26,-34.7132,-71.6290,17.7400,0.0100,77.2400,2.4100,17.3000,6.7600
2022-09-26,-35.0274,-71.4280,18.2900,0.0000,58.6900,0.8300,19.3400,6.6200
2022-09-26,-34.2790,-71.4926,17.7400,0.0000,60.3600,1.1200,20.2300,6.8300
2022-09-26,-35.1191,-71.6231,18.2900,0.0000,76.7500,1.6500,17.9600,5.8200
2022-09-26,-35.3440,-71.8060,18.2900,0.0100,78.1400,0.9600,17.4500,5.4900
2022-09-27,-34.2790,-71.4926,23.0900,0.0000,51.9200,1.1000,24.1700,7.6200
2022-09-27,-35.0274,-71.4280,21.0900,0.0000,48.8400,0.9700,24.4200,7.0000
2022-09-27,-34.7132,-71.6290,23.0900,0.0000,78.4000,2.5600,19.4600,7.4100
2022-09-27,-35.3898,-71.7349,21.0900,0.0000,67.5500,1.5100,23.4700,6.5700
2022-09-27,-35.3440,-71.8060,21.0900,0.0000,67.5500,1.5100,23.4700,6.5700
2022-09-27,-35.1191,-71.6231,21.0900,0.0000,72.7500,1.9600,22.4100,6.2500
2022-09-28,-35.3440,-71.8060,23.4300,0.0000,67.4800,1.0300,24.7700,7.1000
2022-09-28,-34.2790,-71.4926,18.1800,0.0100,55.7600,1.0100,24.4000,9.1400
2022-09-28,-35.1191,-71.6231,23.4300,0.0100,75.7400,1.3700,22.4500,7.6100
2022-09-28,-35.0274,-71.4280,23.4300,0.0000,52.1600,0.9000,25.3000,8.2800
2022-09-28,-35.3898,-71.7349,23.4300,0.0000,67.4800,1.0300,24.7700,7.1000
2022-09-28,-34.7132,-71.6290,18.1800,0.0300,82.0300,1.6100,19.2600,8.4800
2022-09-29,-34.7132,-71.6290,7.3700,0.0700,83.7800,1.9600,17.7000,8.6500
2022-09-29,-35.0274,-71.4280,13.2000,0.0000,62.4100,0.8900,23.6500,9.0400
2022-09-29,-34.2790,-71.4926,7.3700,0.0100,66.3000,1.1100,23.2900,8.7100
2022-09-29,-35.3898,-71.7349,13.2000,0.0100,76.6300,0.9200,23.3100,7.4100
2022-09-29,-35.1191,-71.6231,13.2000,0.0400,80.0800,1.5700,20.5400,7.7600
2022-09-29,-35.3440,-71.8060,13.2000,0.0100,76.6300,0.9200,23.3100,7.4100
2022-09-30,-35.0274,-71.4280,21.8800,0.0000,56.7900,0.7900,25.8600,9.5700
2022-09-30,-34.7132,-71.6290,20.2100,0.0200,77.2400,2.6100,20.2300,9.6800
2022-09-30,-34.2790,-71.4926,20.2100,0.0000,55.6600,1.0900,26.2000,10.1800
2022-09-30,-35.1191,-71.6231,21.8800,0.0000,72.9400,1.6800,23.3300,7.6500
2022-09-30,-35.3898,-71.7349,21.8800,0.0000,72.6600,1.1700,23.7200,7.7000
2022-09-30,-35.3440,-71.8060,21.8800,0.0000,72.6600,1.1700,23.7200,7.7000
2022-10-01,-35.3440,-71.8060,21.6300,0.0000,66.3700,1.0400,26.5100,8.9800
2022-10-01,-34.7132,-71.6290,18.4400,0.0500,76.8500,1.9100,21.9200,9.1000
2022-10-01,-35.1191,-71.6231,21.6300,0.0100,70.8000,1.4000,24.8200,8.6500
2022-10-01,-35.0274,-71.4280,21.6300,0.0000,46.8200,0.8000,26.9400,11.2300
2022-10-01,-34.2790,-71.4926,18.4400,0.0100,50.0800,1.0400,27.3500,10.8000
2022-10-01,-35.3898,-71.7349,21.6300,0.0000,66.3700,1.0400,26.5100,8.9800
2022-10-02,-34.2790,-71.4926,18.6100,0.0000,51.0400,1.1500,26.2400,10.4600
2022-10-02,-34.7132,-71.6290,18.6100,0.0400,80.6200,2.1200,18.7800,8.8300
2022-10-02,-35.3898,-71.7349,23.6500,0.0200,66.7300,1.2100,25.6300,8.2400
2022-10-02,-35.1191,-71.6231,23.6500,0.0300,74.8600,1.6900,22.2700,8.1000
